PostOffice,Postcode,State
Kota Kinabalu,88624,Sabah
Kota Kinabalu,88644,Sabah
Kota Kinabalu,88646,Sabah
Kota Kinabalu,88648,Sabah
Kota Kinabalu,88658,Sabah
Kota Kinabalu,88656,Sabah
Kota Kinabalu,88661,Sabah
Kota Kinabalu,88660,Sabah
Kota Kinabalu,88662,Sabah
Kota Kinabalu,88672,Sabah
Kota Kinabalu,88675,Sabah
Kota Kinabalu,88670,Sabah
Kota Kinabalu,88673,Sabah
Kota Kinabalu,88680,Sabah
Kota Kinabalu,88676,Sabah
Kota Kinabalu,88690,Sabah
Beverly,88700,Sabah
Putatan,88723,Sabah
Putatan,88721,Sabah
Putatan,88724,Sabah
Putatan,88725,Sabah
Putatan,88722,Sabah
Kota Kinabalu,88759,Sabah
Kota Kinabalu,88760,Sabah
Kota Kinabalu,88757,Sabah
Kota Kinabalu,88758,Sabah
Kota Kinabalu,88761,Sabah
Kota Kinabalu,88768,Sabah
Kota Kinabalu,88776,Sabah
Kota Kinabalu,88767,Sabah
Kota Kinabalu,88774,Sabah
Kota Kinabalu,88770,Sabah
Kota Kinabalu,88775,Sabah
Kota Kinabalu,88769,Sabah
Kota Kinabalu,88766,Sabah
Kota Kinabalu,88765,Sabah
Kota Kinabalu,88777,Sabah
Kota Kinabalu,88773,Sabah
Kota Kinabalu,88771,Sabah
Kota Kinabalu,88762,Sabah
Kota Kinabalu,88764,Sabah
Kota Kinabalu,88772,Sabah
Kota Kinabalu,88779,Sabah
Kota Kinabalu,88763,Sabah
Kota Kinabalu,88778,Sabah
Kota Kinabalu,88782,Sabah
Kota Kinabalu,88780,Sabah
Kota Kinabalu,88783,Sabah
Kota Kinabalu,88781,Sabah
Kota Kinabalu,88784,Sabah
Kota Kinabalu,88786,Sabah
Kota Kinabalu,88785,Sabah
Kota Kinabalu,88789,Sabah
Kota Kinabalu,88790,Sabah
Kota Kinabalu,88787,Sabah
Kota Kinabalu,88788,Sabah
Kota Kinabalu,88801,Sabah
Kota Kinabalu,88803,Sabah
Kota Kinabalu,88804,Sabah
Kota Kinabalu,88802,Sabah
Kota Kinabalu,88800,Sabah
Kota Kinabalu,88808,Sabah
Kota Kinabalu,88810,Sabah
Kota Kinabalu,88806,Sabah
Kota Kinabalu,88811,Sabah
Kota Kinabalu,88809,Sabah
Kota Kinabalu,88805,Sabah
Kota Kinabalu,88812,Sabah
Kota Kinabalu,88807,Sabah
Kota Kinabalu,88814,Sabah
Kota Kinabalu,88813,Sabah
Kota Kinabalu,88815,Sabah
Kota Kinabalu,88816,Sabah
Kota Kinabalu,88822,Sabah
Kota Kinabalu,88821,Sabah
Kota Kinabalu,88820,Sabah
Kota Kinabalu,88823,Sabah
Kota Kinabalu,88817,Sabah
Kota Kinabalu,88819,Sabah
Kota Kinabalu,88818,Sabah
Kota Kinabalu,88824,Sabah
Kota Kinabalu,88825,Sabah
Kota Kinabalu,88827,Sabah
Kota Kinabalu,88826,Sabah
Kota Kinabalu,88828,Sabah
Kota Kinabalu,88835,Sabah
Kota Kinabalu,88831,Sabah
Kota Kinabalu,88829,Sabah
Kota Kinabalu,88832,Sabah
Kota Kinabalu,88834,Sabah
Kota Kinabalu,88830,Sabah
Kota Kinabalu,88833,Sabah
Kota Kinabalu,88837,Sabah
Kota Kinabalu,88836,Sabah
Kota Kinabalu,88838,Sabah
Kota Kinabalu,88839,Sabah
Kota Kinabalu,88840,Sabah
Kota Kinabalu,88841,Sabah
Kota Kinabalu,88843,Sabah
Kota Kinabalu,88842,Sabah
Kota Kinabalu,88844,Sabah
Kota Kinabalu,88845,Sabah
Kota Kinabalu,88846,Sabah
Kota Kinabalu,88849,Sabah
Kota Kinabalu,88850,Sabah
Kota Kinabalu,88848,Sabah
Kota Kinabalu,88853,Sabah
Kota Kinabalu,88851,Sabah
Kota Kinabalu,88852,Sabah
Kota Kinabalu,88855,Sabah
Inanam,88857,Sabah
Likas,88856,Sabah
Kota Kinabalu,88854,Sabah
Tanjung Aru,88858,Sabah
Kota Kinabalu,88847,Sabah
Kota Kinabalu,88861,Sabah
Kota Kinabalu,88860,Sabah
Kota Kinabalu,88862,Sabah
Kota Kinabalu,88863,Sabah
Kota Kinabalu,88866,Sabah
Kota Kinabalu,88865,Sabah
Kota Kinabalu,88868,Sabah
Kota Kinabalu,88870,Sabah
Kota Kinabalu,88869,Sabah
Kota Kinabalu,88875,Sabah
Kota Kinabalu,88874,Sabah
Kota Kinabalu,88872,Sabah
Kota Kinabalu,88871,Sabah
Kota Kinabalu,88867,Sabah
Kota Kinabalu,88873,Sabah
Kota Kinabalu,88901,Sabah
Kota Kinabalu,88904,Sabah
Kota Kinabalu,88905,Sabah
Kota Kinabalu,88906,Sabah
Kota Kinabalu,88903,Sabah
Kota Kinabalu,88900,Sabah
Kota Kinabalu,88902,Sabah
Kota Kinabalu,88988,Sabah
Kota Kinabalu,88991,Sabah
Kota Kinabalu,88993,Sabah
Kota Kinabalu,88990,Sabah
Kota Kinabalu,88995,Sabah
Kota Kinabalu,88992,Sabah
Kota Kinabalu,88996,Sabah
Kota Kinabalu,88994,Sabah
Kota Kinabalu,88999,Sabah
Kota Kinabalu,88997,Sabah
Kota Kinabalu,88998,Sabah
Keningau,89000,Sabah
Keningau,89008,Sabah
Keningau,89007,Sabah
Keningau,89009,Sabah
Kudat,89050,Sabah
Kudat,89057,Sabah
Kudat,89058,Sabah
Kudat,89059,Sabah
Kota Marudu,89100,Sabah
Kota Marudu,89109,Sabah
Kota Marudu,89108,Sabah
Kota Marudu,89107,Sabah
Kota Marudu,89130,Sabah
Kota Marudu,89138,Sabah
Kota Marudu,89137,Sabah
Kota Marudu,89139,Sabah
Kota Belud,89150,Sabah
Kota Belud,89157,Sabah
Kota Belud,89159,Sabah
Kota Belud,89158,Sabah
Tuaran,89200,Sabah
Tuaran,89208,Sabah
Tuaran,89207,Sabah
Tuaran,89209,Sabah
Tamparuli,89250,Sabah
Tamparuli,89258,Sabah
Tamparuli,89259,Sabah
Tamparuli,89257,Sabah
Beverly,89260,Sabah
Tenghilan,89260,Sabah
Ranau,89300,Sabah
Ranau,89309,Sabah
Ranau,89308,Sabah
Ranau,89307,Sabah
Ranau ,89320,Sabah
Ranau,89328,Sabah
Ranau,89329,Sabah
Ranau ,89327,Sabah
Ranau,89330,Sabah
Ranau,89338,Sabah
Ranau,89337,Sabah
Ranau,89339,Sabah
Penampang,89500,Sabah
Penampang,89507,Sabah
Penampang,89508,Sabah
Penampang,89509,Sabah
Papar,89600,Sabah
Papar,89607,Sabah
Papar,89608,Sabah
Papar,89609,Sabah
Tambunan,89650,Sabah
Tambunan,89658,Sabah
Tambunan,89657,Sabah
Tambunan,89659,Sabah
Bongawan,89700,Sabah
Bongawan,89708,Sabah
Bongawan,89707,Sabah
Bongawan,89709,Sabah
Membakut,89720,Sabah
Membakut,89727,Sabah
Membakut,89729,Sabah
Membakut,89728,Sabah
Kuala Penyu,89740,Sabah
Kuala Penyu,89747,Sabah
Menumbok,89760,Sabah
Kuala Penyu,89749,Sabah
Kuala Penyu,89748,Sabah
Menumbok,89769,Sabah
Menumbok,89767,Sabah
Menumbok,89768,Sabah
Beaufort,89800,Sabah
Beaufort,89808,Sabah
Beaufort,89807,Sabah
Beaufort,89809,Sabah
Sipitang,89850,Sabah
Sipitang,89857,Sabah
Sipitang,89858,Sabah
Sipitang,89859,Sabah
Tenom,89900,Sabah
Tenom,89907,Sabah
Tenom,89909,Sabah
Tenom,89908,Sabah
Nabawan,89950,Sabah
Nabawan,89959,Sabah
Nabawan,89957,Sabah
Nabawan,89958,Sabah
Sandakan,90009,Sabah
Sandakan,90000,Sabah
Beluran,90109,Sabah
Beluran,90107,Sabah
Beluran,90100,Sabah
Kota Kinabatangan,90200,Sabah
Sandakan,90300,Sabah
Sandakan,90307,Sabah
Pamol,90400,Sabah
Sandakan,90701,Sabah
Sandakan,90700,Sabah
Sandakan,90702,Sabah
Sandakan,90703,Sabah
Sandakan,90704,Sabah
Sandakan,90705,Sabah
Sandakan,90707,Sabah
Sandakan,90706,Sabah
Sandakan,90713,Sabah
Sandakan,90709,Sabah
Sandakan,90711,Sabah
Sandakan,90717,Sabah
Sandakan,90712,Sabah
Sandakan,90708,Sabah
Sandakan,90718,Sabah
Sandakan,90716,Sabah
Sandakan,90720,Sabah
Sandakan,90719,Sabah
Sandakan,90714,Sabah
Sandakan,90722,Sabah
Sandakan,90715,Sabah
Sandakan,90721,Sabah
Sandakan,90723,Sabah
Sandakan,90724,Sabah
Sandakan,90725,Sabah
Sandakan,90731,Sabah
Sandakan,90728,Sabah
Sandakan,90733,Sabah
Sandakan,90729,Sabah
Sandakan,90726,Sabah
Sandakan,90732,Sabah
Sandakan,90730,Sabah
Sandakan,90727,Sabah
Sandakan,90735,Sabah
Sandakan,90736,Sabah
Sandakan,90734,Sabah
Sandakan,90738,Sabah
Sandakan,90737,Sabah
Sandakan,90739,Sabah
Sandakan,90741,Sabah
Sandakan,90740,Sabah
Tawau,91008,Sabah
Tawau,91000,Sabah
Tawau,91007,Sabah
Tawau,91014,Sabah
Tawau,91011,Sabah
Tawau,91009,Sabah
Tawau,91010,Sabah
Tawau,91012,Sabah
Tawau,91013,Sabah
Tawau,91015,Sabah
Tawau,91019,Sabah
Tawau,91017,Sabah
Tawau,91018,Sabah
Tawau,91022,Sabah
Tawau,91021,Sabah
Tawau,91024,Sabah
Tawau,91027,Sabah
Tawau,91026,Sabah
Tawau,91028,Sabah
Tawau,91020,Sabah
Tawau,91023,Sabah
Tawau,91029,Sabah
Tawau,91016,Sabah
Tawau,91034,Sabah
Tawau,91031,Sabah
Tawau,91025,Sabah
Tawau,91030,Sabah
Tawau,91035,Sabah
Tawau,91032,Sabah
Tawau,91033,Sabah
Lahad Datu,91100,Sabah
Lahad Datu,91112,Sabah
Lahad Datu,91111,Sabah
Lahad Datu,91109,Sabah
Lahad Datu,91113,Sabah
Lahad Datu,91114,Sabah
Lahad Datu,91115,Sabah
Lahad Datu,91118,Sabah
Lahad Datu,91116,Sabah
Lahad Datu,91110,Sabah
Lahad Datu,91120,Sabah
Lahad Datu,91117,Sabah
Lahad Datu,91119,Sabah
Lahad Datu,91121,Sabah
Lahad Datu,91123,Sabah
Lahad Datu,91124,Sabah
Lahad Datu,91122,Sabah
Lahad Datu,91125,Sabah
Lahad Datu,91126,Sabah
Lahad Datu,91128,Sabah
Lahad Datu,91127,Sabah
Lahad Datu,91150,Sabah
Kunak,91200,Sabah
Kunak,91209,Sabah
Kunak,91207,Sabah
Semporna,91300,Sabah
Semporna,91309,Sabah
Semporna,91308,Sabah
Semporna,91307,Sabah
Kuching,93000,Sarawak
Kuching,93010,Sarawak
Kuching,93050,Sarawak
Kuching,93100,Sarawak
Kuching,93150,Sarawak
Kuching,93200,Sarawak
Kuching,93250,Sarawak
Kuching,93300,Sarawak
Kuching,93350,Sarawak
Kuching,93400,Sarawak
Kuching,93450,Sarawak
Kuching,93500,Sarawak
Kuching,93504,Sarawak
Kuching,93505,Sarawak
Kuching,93507,Sarawak
Kuching,93503,Sarawak
Kuching,93502,Sarawak
Kuching,93508,Sarawak
Kuching,93516,Sarawak
Kuching,93514,Sarawak
Kuching,93517,Sarawak
Kuching,93506,Sarawak
Kuching,93519,Sarawak
Kuching,93520,Sarawak
Kuching,93532,Sarawak
Kuching,93518,Sarawak
Kuching,93527,Sarawak
Kuching,93529,Sarawak
Kuching,93540,Sarawak
Kuching,93550,Sarawak
Kuching,93551,Sarawak
Kuching,93554,Sarawak
Kuching,93552,Sarawak
Kuching,93558,Sarawak
Kuching,93560,Sarawak
Kuching,93564,Sarawak
Kuching,93566,Sarawak
Kuching,93572,Sarawak
Kuching,93556,Sarawak
Kuching,93578,Sarawak
Kuching,93570,Sarawak
Kuching,93576,Sarawak
Kuching,93582,Sarawak
Kuching,93586,Sarawak
Kuching,93590,Sarawak
Kuching,93592,Sarawak
Kuching,93596,Sarawak
Kuching,93594,Sarawak
Kuching,93600,Sarawak
Kuching,93604,Sarawak
Kuching,93608,Sarawak
Kuching,93610,Sarawak
Kuching,93609,Sarawak
Kuching,93606,Sarawak
Kuching,93614,Sarawak
Kuching,93618,Sarawak
Kuching,93628,Sarawak
Kuching,93632,Sarawak
Kuching,93612,Sarawak
Kuching,93626,Sarawak
Kuching,93634,Sarawak
Kuching,93620,Sarawak
Kuching,93619,Sarawak
Kuching,93648,Sarawak
Kuching,93658,Sarawak
Kuching,93661,Sarawak
Kuching,93662,Sarawak
Kuching,93670,Sarawak
Kuching,93672,Sarawak
Kuching,93660,Sarawak
Kuching,93690,Sarawak
Kuching,93677,Sarawak
Kuching,93694,Sarawak
Kuching,93700,Sarawak
Kuching,93704,Sarawak
Kuching,93708,Sarawak
Kuching,93712,Sarawak
Kuching,93710,Sarawak
Kuching,93702,Sarawak
Kuching,93706,Sarawak
Kuching,93714,Sarawak
Kuching,93720,Sarawak
Kuching,93724,Sarawak
Kuching,93722,Sarawak
Kuching,93716,Sarawak
Kuching,93718,Sarawak
Kuching,93726,Sarawak
Kuching,93732,Sarawak
Kuching,93728,Sarawak
Kuching,93730,Sarawak
Kuching,93736,Sarawak
Kuching,93734,Sarawak
Kuching,93738,Sarawak
Kuching,93740,Sarawak
Kuching,93744,Sarawak
Kuching,93742,Sarawak
Kuching,93748,Sarawak
Kuching,93752,Sarawak
Kuching,93750,Sarawak
Kuching,93754,Sarawak
Kuching,93760,Sarawak
Kuching,93758,Sarawak
Kuching,93746,Sarawak
Kuching,93764,Sarawak
Kuching,93762,Sarawak
Kuching,93756,Sarawak
Kuching,93902,Sarawak
Kuching,93908,Sarawak
Kuching,93900,Sarawak
Kuching,93904,Sarawak
Kuching,93910,Sarawak
Kuching,93906,Sarawak
Kuching,93914,Sarawak
Kuching,93916,Sarawak
Kuching,93912,Sarawak
Kuching,93990,Sarawak
Bau,94007,Sarawak
Bau,94000,Sarawak
Bau,94009,Sarawak
Lundu,94111,Sarawak
Siburan,94200,Sarawak
Kota Samarahan,94300,Sarawak
Lundu,94500,Sarawak
Lundu,94507,Sarawak
Lundu,94509,Sarawak
Asajaya,94600,Sarawak
Kabong,94650,Sarawak
Serian,94700,Sarawak
Serian,94707,Sarawak
Serian,94709,Sarawak
Serian,94750,Sarawak
Serian,94760,Sarawak
Simunjan,94807,Sarawak
Simunjan,94800,Sarawak
Simunjan,94809,Sarawak
Sebuyau,94850,Sarawak
Lingga,94900,Sarawak
Pusa,94950,Sarawak
Sri Aman,95000,Sarawak
Sri Aman,95007,Sarawak
Sri Aman,95009,Sarawak
Sri Aman,95008,Sarawak
Roban,95300,Sarawak
Saratok,95400,Sarawak
Saratok,95409,Sarawak
Saratok,95407,Sarawak
Debak,95500,Sarawak
Spaoh,95600,Sarawak
Betong,95700,Sarawak
Betong,95707,Sarawak
Betong,95709,Sarawak
Engkilili,95800,Sarawak
Lubok Antu,95900,Sarawak
Sibu,96007,Sarawak
Sibu Jaya,96010,Sarawak
Sibu,96008,Sarawak
Sibu,96009,Sarawak
Sibu,96000,Sarawak
Sarikei,96100,Sarawak
Sarikei,96107,Sarawak
Sarikei,96108,Sarawak
Sarikei,96109,Sarawak
Belawai,96150,Sarawak
Daro,96200,Sarawak
Matu,96250,Sarawak
Dalat,96300,Sarawak
Dalat,96307,Sarawak
Dalat,96309,Sarawak
Balingian,96350,Sarawak
Mukah,96400,Sarawak
Mukah,96410,Sarawak
Bintangor,96500,Sarawak
Bintangor,96508,Sarawak
Bintangor,96507,Sarawak
Bintangor,96509,Sarawak
Julau,96600,Sarawak
Kanowit,96700,Sarawak
Kanowit,96709,Sarawak
Kanowit,96707,Sarawak
Kapit,96800,Sarawak
Kapit,96809,Sarawak
Kapit,96807,Sarawak
Song,96850,Sarawak
Belaga,96900,Sarawak
Belaga ,96950,Sarawak
Belaga,96950,Sarawak
Bintulu,97000,Sarawak
Bintulu,97008,Sarawak
Bintulu,97007,Sarawak
Bintulu,97009,Sarawak
Bintulu,97010,Sarawak
Bintulu,97011,Sarawak
Bintulu,97012,Sarawak
Bintulu,97013,Sarawak
Bintulu,97014,Sarawak
Bintulu,97015,Sarawak
Sebauh,97100,Sarawak
Tatau,97200,Sarawak
Bintulu,97300,Sarawak
Miri,98000,Sarawak
Miri,98009,Sarawak
Miri,98007,Sarawak
Miri,98008,Sarawak
Baram,98050,Sarawak
Baram,98057,Sarawak
Baram,98058,Sarawak
Baram,98060,Sarawak
Baram ,98060,Sarawak
Baram,98059,Sarawak
Pusat Mel Miri,98070,Sarawak
Lutong,98100,Sarawak
Lutong,98109,Sarawak
Lutong,98107,Sarawak
Bekenu,98150,Sarawak
Bekenu,98159,Sarawak
Bekenu,98157,Sarawak
Niah,98200,Sarawak
Long Lama,98300,Sarawak
Limbang,98700,Sarawak
Limbang,98708,Sarawak
Limbang,98709,Sarawak
Limbang,98707,Sarawak
Nanga Medamit,98750,Sarawak
Sundar,98800,Sarawak
Lawas,98859,Sarawak
Lawas,98857,Sarawak
Lawas,98850,Sarawak
Shah Alam,40000,Selangor
Shah Alam,40100,Selangor
Shah Alam,40160,Selangor
Shah Alam,40150,Selangor
Shah Alam,40170,Selangor
Shah Alam,40200,Selangor
Shah Alam,40300,Selangor
Shah Alam,40400,Selangor
Shah Alam,40460,Selangor
Shah Alam,40450,Selangor
Shah Alam,40500,Selangor
Shah Alam,40502,Selangor
Shah Alam,40503,Selangor
Shah Alam,40512,Selangor
Shah Alam,40505,Selangor
Shah Alam,40470,Selangor
Shah Alam,40517,Selangor
Shah Alam,40520,Selangor
Shah Alam,40529,Selangor
Shah Alam,40548,Selangor
Shah Alam,40542,Selangor
Shah Alam,40550,Selangor
Shah Alam,40551,Selangor
Shah Alam,40560,Selangor
Shah Alam,40564,Selangor
Shah Alam,40570,Selangor
Shah Alam,40572,Selangor
Shah Alam,40576,Selangor
Shah Alam,40578,Selangor
Shah Alam,40582,Selangor
Shah Alam,40590,Selangor
Shah Alam,40592,Selangor
Shah Alam,40596,Selangor
Shah Alam,40594,Selangor
Shah Alam,40598,Selangor
Shah Alam,40604,Selangor
Shah Alam,40608,Selangor
Shah Alam,40610,Selangor
Shah Alam,40607,Selangor
Shah Alam,40620,Selangor
Shah Alam,40612,Selangor
Shah Alam,40622,Selangor
Shah Alam,40632,Selangor
Shah Alam,40626,Selangor
Shah Alam,40646,Selangor
Shah Alam,40648,Selangor
Shah Alam,40670,Selangor
Shah Alam,40672,Selangor
Shah Alam,40676,Selangor
Shah Alam,40674,Selangor
Shah Alam,40673,Selangor
Shah Alam,40664,Selangor
Shah Alam,40660,Selangor
Shah Alam,40675,Selangor
Shah Alam,40680,Selangor
Shah Alam,40690,Selangor
Shah Alam,40700,Selangor
Shah Alam,40706,Selangor
Shah Alam,40704,Selangor
Shah Alam,40702,Selangor
Shah Alam,40708,Selangor
Shah Alam,40712,Selangor
Shah Alam,40716,Selangor
Shah Alam,40710,Selangor
Shah Alam,40714,Selangor
Shah Alam,40718,Selangor
Shah Alam,40720,Selangor
Shah Alam,40724,Selangor
Shah Alam,40722,Selangor
Shah Alam,40728,Selangor
Shah Alam,40726,Selangor
Shah Alam,40730,Selangor
Shah Alam,40732,Selangor
Shah Alam,40800,Selangor
Shah Alam,40802,Selangor
Shah Alam,40804,Selangor
Shah Alam,40808,Selangor
Shah Alam,40810,Selangor
Shah Alam,40806,Selangor
Shah Alam ,40990,Selangor
Klang,41000,Selangor
Klang,41050,Selangor
Klang,41100,Selangor
Klang,41150,Selangor
Klang,41200,Selangor
Klang,41250,Selangor
Klang,41300,Selangor
Klang,41400,Selangor
Klang,41506,Selangor
Klang,41560,Selangor
Klang,41586,Selangor
Klang,41672,Selangor
Klang,41700,Selangor
Klang,41720,Selangor
Klang,41710,Selangor
Klang,41902,Selangor
Klang,41904,Selangor
Klang,41900,Selangor
Klang,41906,Selangor
Klang,41912,Selangor
Klang,41908,Selangor
Klang,41910,Selangor
Klang,41916,Selangor
Klang,41914,Selangor
Klang,41918,Selangor
Klang,41990,Selangor
Pelabuhan Klang,42009,Selangor
Pelabuhan Klang,42000,Selangor
Klang,42100,Selangor
Kapar,42200,Selangor
Bandar Puncak Alam,42300,Selangor
Telok Panglima Garang,42500,Selangor
Telok Panglima Garang,42507,Selangor
Telok Panglima Garang,42509,Selangor
Jenjarom,42600,Selangor
Jenjarom,42610,Selangor
Banting,42700,Selangor
Tanjung Sepat,42800,Selangor
Tanjong Sepat,42800,Selangor
Pulau Indah,42920,Selangor
Pulau Ketam,42940,Selangor
Pulau Carey,42960,Selangor
Kajang,43009,Selangor
Kajang,43007,Selangor
Kajang,43000,Selangor
Kajang ,43000,Selangor
Hulu Langat,43100,Selangor
Cheras,43200,Selangor
Cheras,43207,Selangor
Seri Kembangan,43300,Selangor
Serdang,43400,Selangor
Semenyih,43500,Selangor
Kajang,43558,Selangor
Bandar Baru Bangi,43600,Selangor
Bandar Baru Bangi,43650,Selangor
Beranang,43700,Selangor
Dengkil,43807,Selangor
Dengkil,43800,Selangor
Sepang,43900,Selangor
Sungai Pelek,43950,Selangor
Kuala Kubu Baru,44000,Selangor
Kuala Kubu Baru,44010,Selangor
Kuala Kubu Baru,44020,Selangor
Kerling,44100,Selangor
Kuala Kubu Baru,44110,Selangor
Rasa,44200,Selangor
Batang Kali,44300,Selangor
Kuala Selangor,45000,Selangor
Sungai Ayer Tawar,45100,Selangor
Sabak Bernam,45200,Selangor
Sabak Bernam,45209,Selangor
Sabak Bernam,45207,Selangor
Sungai Besar,45300,Selangor
Sekinchan,45400,Selangor
Tanjong Karang,45500,Selangor
Bestari Jaya,45600,Selangor
Bestari Jaya,45607,Selangor
Bestari Jaya,45609,Selangor
Bestari Jaya,45620,Selangor
Bukit Rotan,45700,Selangor
Jeram,45800,Selangor
Petaling Jaya,46000,Selangor
Petaling Jaya,46050,Selangor
Petaling Jaya,46100,Selangor
Petaling Jaya,46150,Selangor
Petaling Jaya,46200,Selangor
Petaling Jaya,46300,Selangor
Petaling Jaya,46350,Selangor
Petaling Jaya,46400,Selangor
Petaling Jaya,46506,Selangor
Petaling Jaya,46547,Selangor
Petaling Jaya,46549,Selangor
Petaling Jaya,46551,Selangor
Petaling Jaya,46564,Selangor
Petaling Jaya,46582,Selangor
Petaling Jaya,46598,Selangor
Petaling Jaya,46662,Selangor
Petaling Jaya,46667,Selangor
Petaling Jaya,46668,Selangor
Petaling Jaya,46672,Selangor
Petaling Jaya,46675,Selangor
Petaling Jaya,46700,Selangor
Petaling Jaya,46710,Selangor
Petaling Jaya,46720,Selangor
Petaling Jaya,46730,Selangor
Petaling Jaya,46740,Selangor
Petaling Jaya,46750,Selangor
Petaling Jaya,46760,Selangor
Petaling Jaya,46770,Selangor
Petaling Jaya,46781,Selangor
Petaling Jaya,46780,Selangor
Petaling Jaya,46782,Selangor
Petaling Jaya,46783,Selangor
Petaling Jaya,46786,Selangor
Petaling Jaya,46785,Selangor
Petaling Jaya,46784,Selangor
Petaling Jaya,46787,Selangor
Petaling Jaya,46788,Selangor
Petaling Jaya,46789,Selangor
Petaling Jaya,46791,Selangor
Petaling Jaya,46790,Selangor
Petaling Jaya,46794,Selangor
Petaling Jaya,46793,Selangor
Petaling Jaya,46795,Selangor
Petaling Jaya,46792,Selangor
Petaling Jaya,46796,Selangor
Petaling Jaya,46798,Selangor
Petaling Jaya,46797,Selangor
Petaling Jaya,46800,Selangor
Petaling Jaya,46799,Selangor
Petaling Jaya,46802,Selangor
Petaling Jaya,46801,Selangor
Petaling Jaya,46803,Selangor
Petaling Jaya,46804,Selangor
Petaling Jaya,46805,Selangor
Petaling Jaya,46806,Selangor
Petaling Jaya,46860,Selangor
Petaling Jaya,46870,Selangor
Petaling Jaya,46962,Selangor
Petaling Jaya,46960,Selangor
Petaling Jaya,46966,Selangor
Petaling Jaya,46964,Selangor
Petaling Jaya,46972,Selangor
Petaling Jaya,46976,Selangor
Petaling Jaya,46968,Selangor
Petaling Jaya,46974,Selangor
Petaling Jaya,46978,Selangor
Petaling Jaya,46970,Selangor
Sungai Buloh,47000,Selangor
Puchong,47100,Selangor
Puchong,47110,Selangor
Puchong,47120,Selangor
Puchong,47130,Selangor
Puchong,47140,Selangor
Puchong,47160,Selangor
Puchong,47150,Selangor
Puchong,47170,Selangor
Puchong,47180,Selangor
Puchong,47190,Selangor
Subang Jaya,47200,Selangor
Petaling Jaya,47300,Selangor
Petaling Jaya,47301,Selangor
Petaling Jaya,47307,Selangor
Petaling Jaya,47308,Selangor
Petaling Jaya,47400,Selangor
Petaling Jaya,47410,Selangor
Subang Jaya,47500,Selangor
Subang Jaya,47507,Selangor
Subang Jaya,47600,Selangor
Subang Jaya,47610,Selangor
Subang Jaya,47620,Selangor
Subang Jaya,47630,Selangor
Subang Jaya,47640,Selangor
Subang Jaya,47650,Selangor
Petaling Jaya,47800,Selangor
Petaling Jaya,47810,Selangor
Petaling Jaya,47820,Selangor
Petaling Jaya,47830,Selangor
Rawang,48010,Selangor
Rawang,48020,Selangor
Rawang,48000,Selangor
Rawang,48050,Selangor
Kuang,48050,Selangor
Batu Arang,48100,Selangor
Serendah,48200,Selangor
Rawang,48300,Selangor
Cyberjaya,63000,Selangor
Cyberjaya,63100,Selangor
Cyberjaya,63200,Selangor
Cyberjaya,63300,Selangor
KLIA,64000,Selangor
Ampang,68000,Selangor
Batu Caves,68100,Selangor
Kuala Terengganu,20000,Terengganu
Kuala Terengganu,20050,Terengganu
Kuala Terengganu,20100,Terengganu
Kuala Terengganu,20200,Terengganu
Kuala Terengganu,20300,Terengganu
Kuala Terengganu,20400,Terengganu
Kuala Terengganu,20500,Terengganu
Kuala Terengganu,20502,Terengganu
Kuala Terengganu,20503,Terengganu
Kuala Terengganu,20505,Terengganu
Kuala Terengganu,20506,Terengganu
Kuala Terengganu,20508,Terengganu
Kuala Terengganu,20504,Terengganu
Kuala Terengganu,20514,Terengganu
Kuala Terengganu,20512,Terengganu
Kuala Terengganu,20517,Terengganu
Kuala Terengganu,20516,Terengganu
Kuala Terengganu,20518,Terengganu
Kuala Terengganu,20519,Terengganu
Kuala Terengganu,20520,Terengganu
Kuala Terengganu,20532,Terengganu
Kuala Terengganu,20536,Terengganu
Kuala Terengganu,20534,Terengganu
Kuala Terengganu,20540,Terengganu
Kuala Terengganu,20546,Terengganu
Kuala Terengganu,20538,Terengganu
Kuala Terengganu,20542,Terengganu
Kuala Terengganu,20548,Terengganu
Kuala Terengganu,20551,Terengganu
Kuala Terengganu,20550,Terengganu
Kuala Terengganu,20552,Terengganu
Kuala Terengganu,20556,Terengganu
Kuala Terengganu,20554,Terengganu
Kuala Terengganu,20560,Terengganu
Kuala Terengganu,20572,Terengganu
Kuala Terengganu,20570,Terengganu
Kuala Terengganu,20564,Terengganu
Kuala Terengganu,20568,Terengganu
Kuala Terengganu,20576,Terengganu
Kuala Terengganu,20566,Terengganu
Kuala Terengganu,20578,Terengganu
Kuala Terengganu,20582,Terengganu
Kuala Terengganu,20586,Terengganu
Kuala Terengganu,20590,Terengganu
Kuala Terengganu,20592,Terengganu
Kuala Terengganu,20596,Terengganu
Kuala Terengganu,20606,Terengganu
Kuala Terengganu,20614,Terengganu
Kuala Terengganu,20612,Terengganu
Kuala Terengganu,20620,Terengganu
Kuala Terengganu,20622,Terengganu
Kuala Terengganu,20610,Terengganu
Kuala Terengganu,20600,Terengganu
Kuala Terengganu,20604,Terengganu
Kuala Terengganu,20609,Terengganu
Kuala Terengganu,20608,Terengganu
Kuala Terengganu,20618,Terengganu
Kuala Terengganu,20628,Terengganu
Kuala Terengganu,20626,Terengganu
Kuala Terengganu,20632,Terengganu
Kuala Terengganu,20630,Terengganu
Kuala Terengganu,20646,Terengganu
Kuala Terengganu,20648,Terengganu
